title,description,show_type,tags,year,length,rating,votes,countries,link,image_link
Bracia z przedmieść / Banlieusards (2019),"Piętnastoletni Noumouké musi zdecydować, który brat będzie dla niego wzorem: student prawa Soulaymaan czy gangster Demba.",Film,Kryminał,2019,96,6.5,108,France,https://cda-hd.cc/40439/bracia-z-przedmiesc-banlieusards-2019-online/,https://image.tmdb.org/t/p/w185/qCHQCOaMjN6YVNb2TQ2HRzMoEh1.jpg
Szubienica 2 / The Gallows Act II (2019),"Kiedy Ana Rue przenosi się do nowej, prestiżowej szkoły aktorskiej, napotyka złowrogiego ducha po wzięciu udziału w wyzwaniu.",Film,"Horror, Tajemnica, Thriller",2019,,7.1,19,USA,https://cda-hd.cc/40437/the-gallows-act-ii-2019/,https://image.tmdb.org/t/p/w185/h2OCcYwUGqSBvqHjE3QBtTNeKXY.jpg
Men in Black: International (2019),Men in Black zawsze chronili Ziemię przed szumowinami z innych planet. Tym razem zmierzą się z największym globalnym zagrożeniem w historii – w ich organizacji jest… wtyczka.,Film,"Akcja, Komedia, Przygodowy, Sci-Fi",2019,114,5.6,61,USA,https://cda-hd.cc/39200/men-in-black-international-2019-online/,https://image.tmdb.org/t/p/w185/dPrUPFcgLfNbmDL8V69vcrTyEfb.jpg
Deadwood: Film / Deadwood: The Movie (2019),"Bohaterowie serialu Deadwood spotykają się po dziesięciu latach, aby świętować państwowość Dakoty Południowej. Dawni przeciwnicy wracają do rywalizacji, stare sojusze zostają wystawione na próbę, a zabliźnione rany zostają ponownie otwarte. Każda z postaci musi też zmierzyć się z wyzwaniami nowoczesności",Film,"Dramat, Western",2019,110,7.6,12,USA,https://cda-hd.cc/40398/deadwood-film-deadwood-the-movie-2019-online/,https://image.tmdb.org/t/p/w185/fCQ13cqd02dop7Chkov0fPl4r3t.jpg
Burn (2019),"Film opowiada historię pracowniczki stacji benzynowej, która staje się zakładnikiem zdesperowanego złodzieja potrzebującego pieniędzy. Kobieta stara się nawiązać kontakt z przestępcą.",Film,Thriller,2019,88,5.6,1,USA,https://cda-hd.cc/40396/burn-2019-online/,https://image.tmdb.org/t/p/w185/ifSMo5x7SDXpettRt8TWY9EOquM.jpg
Grzechotnik / Rattlesnake (2019),"Samotna matka musi popełnić przerażający czyn, aby odwdzięczyć się tajemniczej nieznajomej, która uratowała życie jej córki ukąszonej przez jadowitego węża.",Film,"Dramat, Horror, Tajemnica, Thriller",2019,85,4.6,7,USA,https://cda-hd.cc/41194/grzechotnik-rattlesnake-2019/,https://image.tmdb.org/t/p/w185/cEr3S3Atr4eRlHmMOA1GvaX0f4p.jpg
Walka o park / Can Dostlar (2019),"Gdy zrzędliwy sąsiad utrudnia dzieciakom zabawę w ich ukochanym parku, przyjaciele postanawiają wziąć sprawy w swoje ręce.",Film,"Familijny, Komedia",2019,103,5.8,87,Turkey,https://cda-hd.cc/40388/walka-o-park-can-dostlar-2019-online/,https://image.tmdb.org/t/p/w185/7oGKezkwWcwL3Q0M2S8p16suJZL.jpg
Urok / Spell (2018),"Benny Miller (Barak Hardley), amerykański rysownik, obiecał kiedyś narzeczonej, że pojadą razem na Islandię. Kiedy jego ukochana nagle umiera, pakuje mały plecak, zakłada czapkę i leci na wyspę. Zatrzymuje się na islandzkiej prowincji i poznaje w barze tajemniczą kobietę – Ingę (Birna Rún Eiríksdóttir). Benny pada ofiarą mrocznej gry. W jej wyniku zaczyna tracić rozeznanie między światem rzeczywistym a fantazją. W chaosie utwierdzają go dodatkowo zaburzenia obsesyjno-kompulsywne. Być może wszystkie rzeczy, które stają się jego udziałem, są reakcją na traumatyczne wspomnienia.",Film,"Dramat, Komedia, Thriller",2018,87,6.7,72,USA,https://cda-hd.cc/40384/urok-spell-2018-online/,https://image.tmdb.org/t/p/w185/kJ4RN8q2kK1MqSL76k0mH4qI0ee.jpg
"Miszmasz, czyli Kogel Mogel 3 (2019)",Kasia nadal mieszka we wsi Brzózki i walczy z niechcianym zalotnikiem Staszkiem Kolasą. Do Polski wraca niespodziewanie jej syn Marcin.,Film,"Komedia, Romans",2019,95,3.8,140,Poland,https://cda-hd.cc/40382/miszmasz-czyli-kogel-mogel-3-2019/,https://image.tmdb.org/t/p/w185/dNTc4gm1M0BfZm1HLKcZz5SHk5L.jpg
Extreme Job / Geukhanjikeob (2019),"Historia pięcioosobowego oddziału narkotykowego – Detektywi Go, Jang, Ma, Young Ho i Jae Hoon. Zespół próbuje obalić organizację przestępczą, pozostając przy tym niezauważeni.",Film,"Akcja, Komedia, Kryminał",2019,111,7.1,2,South Korea,https://cda-hd.cc/40362/extreme-job-geukhanjikeob-2019-online/,https://image.tmdb.org/t/p/w185/mkMQDyrJ9g4j6JSBrq7Nv4esSKY.jpg
Ode to Joy (2019),"Charlie cierpi na katapleksję, objaw narkolepsji, który powoduje nagłe ataki paraliżu, ilekroć doświadcza silnych emocji – w szczególności radości. Rozwija różne techniki, aby odmówić sobie zbyt dużej przyjemności i szczęścia, ale są poddawane ostatecznej próbie, kiedy się zakochuje.",Film,Komedia,2019,97,6.2,640,USA,https://cda-hd.cc/40356/ode-to-joy-2019/,https://image.tmdb.org/t/p/w185/cOFexkgydHDbpZckBYnjow4ZDZt.jpg
Kubuś i Hefalumpy / Pooh’s Heffalump Movie (2005),"Pewnego dnia, w Stumilowym Lesie słychać dziwne odgłosy i pojawiają się tajemnicze ślady. Okazuje się, że do Lasu przybył Hefalump. Przyjaciele: Kubuś, Tygrys, Prosiaczek i Królik postanawiają złapać potwora i wypędzić go stamtąd. Ruszają na niebezpieczną wyprawę bez Maleństwa, które jest za małe na tak Wielką Ekspedycję. Mimo to Maleństwo rusza samo na poszukiwania…",Film,"Animacja, Familijny, Fantasy, Komedia, Muzyczny",2005,68,6.4,5,USA,https://cda-hd.cc/40354/kubus-i-hefalumpy-poohs-heffalump-movie-2005-online/,https://image.tmdb.org/t/p/w185/xz9i6Z7c92HEIP8dK7r7UeVwpi5.jpg
Camp Wedding (2019),"Mia planuje swój ślub w miejscu okrytym niechlubną sławą. Na domiar złego, w pewnym momencie zaczynają znikać jej przyjaciele…",Film,"Horror, Komedia, Tajemnica",2019,97,3.1,298,USA,https://cda-hd.cc/44043/camp-wedding-2019-online/,https://image.tmdb.org/t/p/w185/aNKM96WUUb3AbzU5nFvCXi55G2K.jpg
Doom: Annihilation (2019),"Film opowiada o grupie kosmicznych marines, którzy odpowiadają na wezwanie ratunkowe z bazy na księżycu Marsa, tylko po to, by odkryć, że miejsce zostało przejęte przez demoniczne stwory, które chcą stworzyć Piekło na Ziemi.",Film,"Akcja, Horror, Przygodowy, Sci-Fi, Thriller",2019,,3.6,1,USA,https://cda-hd.cc/40352/doom-annihilation-2019-online/,https://image.tmdb.org/t/p/w185/y0veZvK4Q0NzoAjbFlUrGr1cvZ8.jpg
Diabeł morski / Kraben rahu / Manta Ray (2018),"Nadmorska wioska w Tajlandii. W jej pobliżu utonęło tysiące uchodźców z ludu Rohingya. Miejscowy rybak przypadkowo znajduje w lesie ich masowy grób. W jednym ciele tli się jeszcze życie. Rybak zabiera do domu nieprzytomnego, rannego mężczyznę. Leczy, oferuje swoją przyjaźń i daje imię Thongchai. Kiedy pewnego dnia rybak nie wraca z morza, Thongchai szuka go wszędzie. Mając nadzieje na jego powrót nadal mieszka w jego domu i łowi ryby. Powoli Thongchai zaczyna przypominać zaginionego przyjaciela…",Film,Dramat,2019,105,6.7,383,"Thailand, France, China",https://cda-hd.cc/40338/diabel-morski-kraben-rahu-man-2018-online/,https://image.tmdb.org/t/p/w185/eJAjSfN3UWwXGquzXXT4CAGyNBK.jpg
Konsekwencje / Consequences / Posledice (2018),"Andrej (Matej Zemljic), choć pochodzi z dobrego domu, jest zbuntowanym, agresywnym młodzieńcem, którego sąd w porozumieniu z rodzicami postanawia wysłać do ośrodka poprawczego. Przynosi to jednak zupełnie odmienne od oczekiwanych efekty, ponieważ chłopak szybko znajduje sobie wygodne miejsce w tamtejszej hierarchii. Staje się bowiem członkiem gangu, którego liderem jest charyzmatyczny i zarazem impulsywny Zeljko (Timon Sturbej). Chłopcy nawiązują toksyczną relację, razem dokonują brawurowych kradzieży, biorą narkotyki i dręczą kolegów z zakładu. Z czasem tracą nad tym wszystkim kontrolę. Reżyser film Darko Stante był nominowany do Krakowskiej Nagrody Filmowej.",Film,Dramat,2019,95,7.2,275,"Slovenia, Austria",https://cda-hd.cc/40335/konsekwencje-consequences-posledice-2018-online/,https://image.tmdb.org/t/p/w185/rRmIIKq7Dp9LxSrjM5qq0xhcKnz.jpg
W wysokiej trawie / In the Tall Grass (2019),"Film na podstawie opowiadania Stephena Kinga i Joe Hilla. Gdy rodzeństwo Becky i Cal słyszą dochodzący spośród wysokiej trawy głos małego chłopca, który wzywa pomocy, postanawiają mu pomóc. Po wejściu w pole zostają wciągnięci w świat złowieszczej mocy, która szybko ich dezorientuje i rozdziela. Odcięci od świata i niezdolni do wyrwania się tajemniczej sile Becky i Cal wkrótce odkrywają, że czasem lepiej jest pozostać zagubionym niż dać się znaleźć.",Film,"Dramat, Horror, Thriller",2019,101,5.7,3,Canada,https://cda-hd.cc/40327/w-wysokiej-trawie-in-the-tall-grass-2019-online/,https://image.tmdb.org/t/p/w185/1RxhzwFkAUqMt215Brb06u8P8pn.jpg
Wendeta / Brimstone (2016),,Film,"Thriller, Western",2017,148,7.5,2,"Netherlands, France, Germany, Belgium, Sweden, UK",https://cda-hd.cc/14188/brimstone-2016-online/,https://image.tmdb.org/t/p/w185/fYYruOEwdbJhlgdfK1HxPhXwHiB.jpg
Carter i June / Carter & June (2017),"Carter Jennings (Michael Raymond-James) jest nowoorleańskim oszustem, na którym ciąży potężny dług zaciągnięty u bezwzględnego gangstera i właściciela klubu ze striptizem, Spencera Rabbita (Timothy Omundson). Pragnąc zwrócić pieniądze, mężczyzna łączy siły z eksdziewczyną June (Samaire Armstrong) i przypadkowo napotkanymi, ekscentrycznymi wspólnikami, i rozpoczyna serię zuchwałych napadów, które nie zawsze idą zgodnie z planem…",Film,"Akcja, Komedia",2018,87,4.5,227,USA,https://cda-hd.cc/40323/carter-i-june-carter-june-2017-online/,https://image.tmdb.org/t/p/w185/a6YdVtY77uYgjIlriLyy4oEriBV.jpg
Lot 666 / Flight 666 (2018),"Podczas lotu międzynarodowego pasażerowie i załoga są atakowani przez ukryte siły, które zagrażają wszystkim na pokładzie i na ziemi pod nimi.",Film,Horror,2018,89,4.3,660,USA,https://cda-hd.cc/40321/lot-666-flight-666-2018-online/,https://image.tmdb.org/t/p/w185/lbXxUwlPRrVyWId7i9cxpMYOob8.jpg
Żelazny rycerz II / Ironclad: Battle for Blood (2014),Ocalały z oblężenia zamku Rochester rycerz musi stawić czoła kolejnemu zagrożeniu w postaci celtyckich najeźdźców próbujących zabić jego klan.,Film,"Akcja, Przygodowy",2014,108,4.3,1,"UK, Serbia",https://cda-hd.cc/40302/zelazny-rycerz-ii-ironclad-battle-for-blood-2014-online/,https://image.tmdb.org/t/p/w185/hxUwiL5eACMYqYYr7qG1P5oT3z8.jpg
Dziennik panny służącej / Journal d’une femme de chambre (2015),Początek XX w. Młoda służąca trafia między awanse pana domu a pretensje jego żony. Wkrótce zakochuje się w niej ogrodnik.,Film,Dramat,2015,96,5.6,1,"France, Belgium",https://cda-hd.cc/40301/dziennik-panny-sluzacej-journal-dune-femme-de-chambre-2015-online/,https://image.tmdb.org/t/p/w185/1lCxH8pph8H1Z6rFD23w1IDjZJL.jpg
Boska furia / The Divine Fury / Sa-ja (2019),"Zawodnik MMA odkrywa, że ma dar odprawiania egzorcyzmów..",Film,"Akcja, Horror, Thriller",2019,129,5.5,2,South Korea,https://cda-hd.cc/40298/boska-furia-the-divine-fury-sa-ja-2019/,https://image.tmdb.org/t/p/w185/mIYX1mfBqX9SsDB6k10AFAiRp2Z.jpg
Dom dla Zagubionych / House of the Disappeared (2017),"Kobieta niesłusznie oskarżona o zamordowanie męża, wraca po odbytej karze do tajemniczego domu gdzie przed laty doszło do niewyjaśnionych wydarzeń.",Film,"Fantasy, Horror",2017,100,6.3,510,South Korea,https://cda-hd.cc/20191/dom-dla-zagubionych-house-of-the-disappeared-2017-online/,https://image.tmdb.org/t/p/w185/tKflmmPyEAgqvxH9elhdqLXktXA.jpg
Mroczne wizje / Visions (2015),Po przeprowadzce na wieś ciężarna Julia zaczyna doświadczać przerażających wizji o zakapturzonej postaci.,Film,"Horror, Thriller",2016,82,5.3,9,USA,https://cda-hd.cc/1434/mroczne-wizje-visions-2015-online/,https://image.tmdb.org/t/p/w185/5Hkw3FQASmITmCYftYmMqjtrhBd.jpg
A Clever Crook / Un beau voyou (2018),"Pod koniec jego kariery Marca na stanowisku detektywa pojawia się jeszcze jedna ciekawa sprawa, która przyciąga jego uwagę. Marc bierze na celownik serię spraw dotyczącą kradzieży obrazów. Jedyną wspólną cechą, która łączy te obrazy jest fakt, że wartość każdego skradzionego obrazu jest bardzo mała.",Film,"Dramat, Komedia",2019,104,6.1,127,France,https://cda-hd.cc/40284/a-clever-crook-un-beau-voyou-2018/,https://image.tmdb.org/t/p/w185/dkLjnRipsThMSsMO7Uie7h87pKa.jpg
Przyrzeczenie / The Promise (2016),"Ostatnie dni Imperium Osmańskiego. Student medycyny, piękna i wyrafinowana Anna oraz amerykański dziennikarz Chris tworzą trójkąt miłosny.",Film,"Dramat, Historyczny, Romans",2017,133,5.9,164,"Spain, USA",https://cda-hd.cc/20357/przyrzeczenie-the-promise-2016-online/,https://image.tmdb.org/t/p/w185/iDWer2VFikupdqDc7d5sxCWZ3gW.jpg
Klub singielek / Solteras / Ready to Mingle (2019),"Tuż po rozstaniu z chłopakiem Ana bierze udział w zajęciach dla singielek, podczas których otrzymuje szokujące porady miłosne.",Film,Komedia,2019,95,6.6,306,Mexico,https://cda-hd.cc/40280/klub-singielek-solteras-ready-to-mingle-2019-online/,https://image.tmdb.org/t/p/w185/MRoRAhJ2aqZPdLpEZhHhXSIHpt.jpg
Pierwszy rok / Première année (2018),"Rozpoczął się kolejny okres nauki na uniwersytecie medycznym. Dwójka studentów pierwszego roku musi uporać się z konkurencyjnym środowiskiem oraz trudnymi egzaminami. Antoine (Vincent Lacoste) po raz trzeci zaczyna na nowo swój pierwszy rok medycyny. Bejnamin (William Lebghil) zjawia się na uczelni świeżo po szkole średniej, ale szybko zdaje sobie sprawę z tego, że studia nie będą sielanką. W specyficznym środowisku akademickim, między pracowitymi dniami spędzanymi na zajęciach, a nocami poświęconymi na naukę, dwoje studentów musi walczyć o zachowanie jakiejkolwiek równowagi w ich życiu.",Film,Dramat,2018,92,6.7,1,France,https://cda-hd.cc/40261/pierwszy-rok-premiere-annee-2018-online/,https://image.tmdb.org/t/p/w185/7WmpxcBe1kfoWLg0CqTzMILA2LN.jpg
Stree (2018),"W miasteczku Chanderi mężczyźni żyją w strachu przed złym duchem o imieniu „Stree”, który porywa ludzi w nocy. Oparty na miejskiej legendzie „Nale Ba”, która w latach dziewięćdziesiątych stała się wirusowa w Karnatace.",Film,"Horror, Komedia",2018,128,7.7,21,India,https://cda-hd.cc/40259/stree-2018-online/,https://image.tmdb.org/t/p/w185/2xLDWr72Wxc1JGmbxza2V8g26YH.jpg
Krypto (2019),"Pierwszy film dokumentalny, przedstawiający branżę blockchain i kryptowalut w Polsce. Film w przystępny sposób wyjaśnia i pokazuje czym są kryptowaluty, oraz tłumaczy zasadę działania systemu blockchain. Widz dowie się jak wygląda cyfrowa kopalnia oraz giełda kryptowalut. Film jest oparty na wypowiedziach czołowych specjalistów z branży, takich jak: Sylwester Suszek, Szczepan Bentyn, Lech Wilczyński, Julian Zawistowski, Filip Pawczyński, Zuzanna Umińska, Krzysztof Piech, Jacek Czarnecki, Maciej Zakrzewski oraz Arkadiusz Regiec.",Film,Dokumentalny,2018,40,7.0,331,Poland,https://cda-hd.cc/40257/krypto-2019-online/,https://cont2.naekranie.pl/wp-content/uploads/2018/03/Krypto-plakat.png
Ghostbox Cowboy (2018),"Ambitny Teksańczyk Jimmy Van Horn (David Zellner) przybywa do Shenzhen, dynamicznie rozwijającego się miasta w południowo-wschodnich Chinach, w nadziei na zarobienie dużych pieniędzy. Poszukuje inwestora, który uwierzyłby, że urządzenie do komunikacji z duchami zapewni im obu duże zyski. Aby przyciągnąć zainteresowanie, buduje wizerunek kowboja i amerykańskiej gwiazdy filmowej z blond peruką.",Film,"Akcja, Dramat, Kryminał, Przygodowy, Thriller",2018,90,4.6,139,"China, USA",https://cda-hd.cc/40231/ghostbox-cowboy-2018-online/,https://image.tmdb.org/t/p/w185/8GeYMrW4mrfJ4UpLLvDoxKY6Yce.jpg
The Wolf Hour (2019),"June była kiedyś znaną postacią , ale to było dziesięć lat temu. Teraz mieszka sama w swoim mieszkaniu na Bronxie, praktycznie odcięła się od świata zewnętrznego.",Film,"Dramat, Tajemnica, Thriller",2019,99,5.2,171,"UK, USA",https://cda-hd.cc/40142/the-wolf-hour-2019-online/,https://image.tmdb.org/t/p/w185/zw37AhpxbMAzB6xAAdVMIcQWY6J.jpg
Shine (2017),"SHINE to opowieść o sile braterstwa, miłości i odkupienia. To historia o tańcu, życiu, dumie, duszy i pamięci o swoich korzeniach. RALPHI MATAS (Jorge Burgos) powraca do nowojorskiego El Barrio – swojego domu, od którego odwrócił się po tym, jak jego ojciec RAMON MATAS (David Zayas), znany muzyk grający salsę, zginął w pożarze. Londyńska firma deweloperska Ralphiego deleguje go Nowego Jorku do pracy nad budową komercyjnych budynków mieszkaniowych w Barrio.",Film,"Dramat, Muzyczny",2018,95,4.8,164,"UK, USA",https://cda-hd.cc/40227/shine-2017-online/,https://image.tmdb.org/t/p/w185/bhI3LY1AeZd9mWPdstgv6SjVLKK.jpg
Deja Vu (2018),"Shin Ji-min jest świadkiem wypadku samochodowego, w którym została potrącona młoda dziewczyna. Po zdarzeniu zaczyna mieć problemy z psychiką, a rzeczywistość miesza się jej z fikcją. Nie mogąc poradzić sobie z traumą, udaje się na policję…",Film,Thriller,2018,87,4.3,547,South Korea,https://cda-hd.cc/40224/deja-vu-2018-online/,https://image.tmdb.org/t/p/w185/tetvwfnEkTJZ0t2efc808NmxuFN.jpg
Z całych sił / De toutes mes forces (2017),"Nassim (Khaled Alouach) to szesnastolatek, którego po śmierci uzależnionej od narkotyków matki umieszczono w rodzinie zastępczej. Chłopak nie potrafi zaakceptować nowego życia na przedmieściach Paryża i swojej szkoły. Postanawia utrzymywać pozory normalności, lecz nie przychodzi mu to łatwo. Przeraża go, a jednocześnie przytłacza pełna podziałów społecznych francuska rzeczywistość. Opowieść o doświadczonym przez los nastolatku, któremu ciężko jest pogodzić się z nową codziennością.",Film,Dramat,2017,98,6.7,141,France,https://cda-hd.cc/40222/z-calych-sil-de-toutes-mes-forces-2017-online/,https://image.tmdb.org/t/p/w185/tHAHw1d2baRbqOkEOe3MZEuDpnA.jpg
Nona (2017),"Nona (Sulem Calderon) jest młodą dziewczyną mieszkającą w Hondurasie, którego społeczność przywykła już w znacznym stopniu do ubóstwa i przemocy. Dziewczyna boryka się z samotnością i marzy o wyjeździe do Stanów Zjednoczonych, gdzie przebywa jej matka – jedyny żywy członek jej rodziny. Pewnego dnia Nona poznaje Hecho (Jesy McKinney), przystojnego i charyzmatycznego młodego mężczyznę, który szybko dowiaduje się o jej pragnieniach i oferuje jej wspólną wyprawę do Stanów.",Film,Dramat,2017,91,7.0,62,USA,https://cda-hd.cc/40220/nona-2017-online/,https://image.tmdb.org/t/p/w185/w63ueF9f16ukoXfIFfZS8QOuHMF.jpg
Powtórny miesiąc miodowy / Shubh Mangal Saavdhan (2017),"Mudit i Sugandhra szukają sposobu, żeby przezwyciężyć kryzys w związku po tym, jak okazuje się, że Mudit cierpi na zaburzenia erekcji.",Film,"Komedia, Romans",2017,119,6.9,6,India,https://cda-hd.cc/40218/powtorny-miesiac-miodowy-shubh-mangal-saavdhan-2017-online/,https://image.tmdb.org/t/p/w185/2vqW0VNvaQYSarPQtqHTRkOKQq8.jpg
